Anonymous Order Key,Anonymous Customer Key,Order Date,Ship Date,Ship Mode,Segment,Country,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Product ID Reused,Product Name Multiple IDs,Product Key,Shipping Days,Order Year,Order Month Number,Order Month,Order Year-Month,Data Quality Issue Count,Data Quality Status,Data Quality Notes
ORD-02457,CUST-0144,2017-11-08,2017-11-11,Second Class,Consumer,United States,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,261.96,False,False,FUR-BO-10001798 | Bush Somerset Collection Bookcase,3,2017,11,November,2017-11,0,Passed,No known data-quality issue
ORD-00469,CUST-0227,2015-10-12,2015-10-16,Standard Class,Consumer,United States,California,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,False,False,"OFF-AR-10002053 | Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4,2015,10,October,2015-10,0,Passed,No known data-quality issue
ORD-00469,CUST-0227,2015-10-12,2015-10-16,Standard Class,Consumer,United States,California,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,False,False,"OFF-ST-10002370 | Sortfiler Multipurpose Personal File Organizer, Black",4,2015,10,October,2015-10,0,Passed,No known data-quality issue
ORD-01432,CUST-0348,2016-09-03,2016-09-08,Standard Class,Corporate,United States,North Carolina,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,False,False,OFF-EN-10000927 | Jet-Pak Recycled Peel 'N' Seal Padded Mailers,5,2016,9,September,2016-09,0,Passed,No known data-quality issue
ORD-04734,CUST-0178,2018-11-13,2018-11-16,First Class,Home Office,United States,Illinois,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,False,False,OFF-ST-10003656 | Safco Industrial Wire Shelving,3,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-03538,CUST-0604,2018-05-28,2018-05-30,Second Class,Consumer,United States,South Carolina,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,False,False,FUR-CH-10000863 | Novimex Swivel Fabric Task Chair,2,2018,5,May,2018-05,0,Passed,No known data-quality issue
ORD-03844,CUST-0593,2018-10-26,2018-11-02,Standard Class,Consumer,United States,Minnesota,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,False,False,TEC-AC-10001998 | Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,7,2018,10,October,2018-10,0,Passed,No known data-quality issue
ORD-03844,CUST-0593,2018-10-26,2018-11-02,Standard Class,Consumer,United States,Minnesota,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,False,False,OFF-LA-10000134 | Avery 511,7,2018,10,October,2018-10,0,Passed,No known data-quality issue
ORD-02583,CUST-0305,2017-04-05,2017-04-10,Second Class,Home Office,United States,Texas,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,False,False,OFF-ST-10003442 | Eldon Portable Mobile Manager,5,2017,4,April,2017-04,0,Passed,No known data-quality issue
ORD-01811,CUST-0407,2017-09-17,2017-09-22,Standard Class,Corporate,United States,California,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,False,False,OFF-AR-10004930 | Turquoise Lead Holder with Pocket Clip,5,2017,9,September,2017-09,0,Passed,No known data-quality issue
ORD-01811,CUST-0407,2017-09-17,2017-09-22,Standard Class,Corporate,United States,California,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,False,False,TEC-PH-10004093 | Panasonic Kx-TS550,5,2017,9,September,2017-09,0,Passed,No known data-quality issue
ORD-01811,CUST-0407,2017-09-17,2017-09-22,Standard Class,Corporate,United States,California,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,False,False,OFF-PA-10000304 | Xerox 1995,5,2017,9,September,2017-09,0,Passed,No known data-quality issue
ORD-01426,CUST-0416,2016-01-31,2016-02-05,Second Class,Consumer,United States,Minnesota,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,False,False,OFF-PA-10003177 | Xerox 1999,5,2016,1,January,2016-01,0,Passed,No known data-quality issue
ORD-01426,CUST-0416,2016-01-31,2016-02-05,Second Class,Consumer,United States,Minnesota,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,False,False,"FUR-FU-10003799 | Seth Thomas 13 1/2"" Wall Clock",5,2016,1,January,2016-01,0,Passed,No known data-quality issue
ORD-01426,CUST-0416,2016-01-31,2016-02-05,Second Class,Consumer,United States,Minnesota,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,False,False,OFF-BI-10002852 | Ibico Standard Transparent Covers,5,2016,1,January,2016-01,0,Passed,No known data-quality issue
ORD-04686,CUST-0627,2018-11-06,2018-11-12,Standard Class,Home Office,United States,Oregon,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,False,False,OFF-BI-10004738 | Flexible Leather- Look Classic Collection Ring Binder,6,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-03951,CUST-0602,2018-11-09,2018-11-11,Second Class,Home Office,United States,New York,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,False,False,FUR-FU-10000629 | 9-3/4 Diameter Round Wall Clock,2,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-03886,CUST-0424,2018-06-17,2018-06-20,First Class,Consumer,United States,California,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,False,False,OFF-BI-10001721 | Trimflex Flexible Post Binders,3,2018,6,June,2018-06,0,Passed,No known data-quality issue
ORD-02415,CUST-0277,2017-09-06,2017-09-11,Standard Class,Corporate,United States,Minnesota,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,False,False,OFF-AP-10000358 | Fellowes Basic Home/Office Series Surge Protectors,5,2017,9,September,2017-09,0,Passed,No known data-quality issue
ORD-02563,CUST-0624,2017-08-29,2017-09-02,Standard Class,Home Office,United States,Illinois,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,False,False,OFF-PA-10003256 | Avery Personal Creations Heavyweight Cards,4,2017,8,August,2017-08,0,Passed,No known data-quality issue
ORD-02563,CUST-0624,2017-08-29,2017-09-02,Standard Class,Home Office,United States,Illinois,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,False,False,TEC-AC-10001767 | SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,4,2017,8,August,2017-08,0,Passed,No known data-quality issue
ORD-02563,CUST-0624,2017-08-29,2017-09-02,Standard Class,Home Office,United States,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,False,False,OFF-BI-10002609 | Avery Hidden Tab Dividers for Binding Systems,4,2017,8,August,2017-08,0,Passed,No known data-quality issue
ORD-02123,CUST-0315,2017-12-01,2017-12-04,Second Class,Consumer,United States,Minnesota,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,False,False,OFF-PA-10004040 | Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),3,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-04390,CUST-0451,2016-11-13,2016-11-17,Standard Class,Consumer,United States,Colorado,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,False,False,TEC-AC-10001552 | Logitech K350 2.4Ghz Wireless Keyboard,4,2016,11,November,2016-11,0,Passed,No known data-quality issue
ORD-04390,CUST-0451,2016-11-13,2016-11-17,Standard Class,Consumer,United States,Colorado,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,False,False,"FUR-FU-10004006 | Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",4,2016,11,November,2016-11,0,Passed,No known data-quality issue
ORD-04390,CUST-0451,2016-11-13,2016-11-17,Standard Class,Consumer,United States,Colorado,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,False,False,"OFF-BI-10002794 | Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",4,2016,11,November,2016-11,0,Passed,No known data-quality issue
ORD-03130,CUST-0390,2018-11-23,2018-11-28,Standard Class,Consumer,United States,North Carolina,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,False,False,TEC-AC-10003499 | Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,5,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-03130,CUST-0390,2018-11-23,2018-11-28,Standard Class,Consumer,United States,North Carolina,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,False,False,TEC-PH-10002844 | Speck Products Candyshell Flip Case,5,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-03130,CUST-0390,2018-11-23,2018-11-28,Standard Class,Consumer,United States,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,False,False,OFF-AR-10000390 | Newell Chalk Holder,5,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-01155,CUST-0582,2016-10-15,2016-10-20,Standard Class,Home Office,United States,Illinois,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,False,False,TEC-AC-10000844 | Logitech Gaming G510s - Keyboard,5,2016,10,October,2016-10,0,Passed,No known data-quality issue
ORD-03682,CUST-0184,2018-12-25,2018-12-30,Standard Class,Corporate,United States,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,False,False,FUR-FU-10001934 | Magnifier Swing Arm Lamp,5,2018,12,December,2018-12,0,Passed,No known data-quality issue
ORD-02107,CUST-0153,2017-11-03,2017-11-10,Standard Class,Consumer,United States,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,False,False,"OFF-AR-10000380 | Hunt PowerHouse Electric Pencil Sharpener, Blue",7,2017,11,November,2017-11,0,Passed,No known data-quality issue
ORD-02107,CUST-0153,2017-11-03,2017-11-10,Standard Class,Consumer,United States,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,False,False,"OFF-BI-10003981 | Avery Durable Plastic 1"" Binders",7,2017,11,November,2017-11,0,Passed,No known data-quality issue
ORD-00191,CUST-0630,2015-08-25,2015-08-27,Second Class,Consumer,United States,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,False,False,"OFF-FA-10000621 | OIC Colored Binder Clips, Assorted Sizes",2,2015,8,August,2015-08,0,Passed,No known data-quality issue
ORD-00191,CUST-0630,2015-08-25,2015-08-27,Second Class,Consumer,United States,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,False,False,"OFF-EN-10002600 | Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2,2015,8,August,2015-08,0,Passed,No known data-quality issue
ORD-00191,CUST-0630,2015-08-25,2015-08-27,Second Class,Consumer,United States,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,False,False,OFF-PA-10004965 | Xerox 1921,2,2015,8,August,2015-08,0,Passed,No known data-quality issue
ORD-00191,CUST-0630,2015-08-25,2015-08-27,Second Class,Consumer,United States,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,False,False,"OFF-EN-10002504 | Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",2,2015,8,August,2015-08,0,Passed,No known data-quality issue
ORD-00909,CUST-0214,2016-03-02,2016-03-06,Standard Class,Consumer,United States,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,False,False,FUR-TA-10001768 | Hon Racetrack Conference Tables,4,2016,3,March,2016-03,0,Passed,No known data-quality issue
ORD-04348,CUST-0298,2016-04-05,2016-04-10,Standard Class,Corporate,United States,Tennessee,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,False,False,OFF-BI-10003650 | GBC DocuBind 300 Electric Binding Machine,5,2016,4,April,2016-04,0,Passed,No known data-quality issue
ORD-01723,CUST-0679,2017-06-12,2017-06-15,First Class,Consumer,United States,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,False,False,FUR-FU-10002157 | Artistic Insta-Plaque,3,2017,6,June,2017-06,0,Passed,No known data-quality issue
ORD-01723,CUST-0679,2017-06-12,2017-06-15,First Class,Consumer,United States,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,False,False,OFF-BI-10003910 | DXL Angle-View Binders with Locking Rings by Samsill,3,2017,6,June,2017-06,0,Passed,No known data-quality issue
ORD-01723,CUST-0679,2017-06-12,2017-06-15,First Class,Consumer,United States,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,False,False,"OFF-ST-10000777 | Companion Letter/Legal File, Black",3,2017,6,June,2017-06,0,Passed,No known data-quality issue
ORD-01723,CUST-0679,2017-06-12,2017-06-15,First Class,Consumer,United States,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,False,False,OFF-EN-10002500 | Globe Weis Peel & Seel First Class Envelopes,3,2017,6,June,2017-06,0,Passed,No known data-quality issue
ORD-01723,CUST-0679,2017-06-12,2017-06-15,First Class,Consumer,United States,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,False,False,TEC-PH-10003875 | KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,3,2017,6,June,2017-06,0,Passed,No known data-quality issue
ORD-04240,CUST-0016,2015-12-26,2015-12-28,Second Class,Home Office,United States,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,False,False,FUR-CH-10004063 | Global Deluxe High-Back Manager's Chair,2,2015,12,December,2015-12,0,Passed,No known data-quality issue
ORD-04199,CUST-0590,2015-09-20,2015-09-25,Standard Class,Consumer,United States,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,False,False,FUR-TA-10004534 | Bevis 44 x 96 Conference Tables,5,2015,9,September,2015-09,0,Passed,No known data-quality issue
ORD-04673,CUST-0768,2018-11-05,2018-11-12,Standard Class,Consumer,United States,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,False,False,"OFF-BI-10003274 | Avery Durable Slant Ring Binders, No Labels",7,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-04673,CUST-0768,2018-11-05,2018-11-12,Standard Class,Consumer,United States,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,False,False,"OFF-ST-10002974 | Trav-L-File Heavy-Duty Shuttle II, Black",7,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-04496,CUST-0473,2017-11-06,2017-11-10,Second Class,Home Office,United States,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,True,False,"FUR-CH-10001146 | Global Task Chair, Black",4,2017,11,November,2017-11,1,Review Required,Product ID reused for different products
ORD-04496,CUST-0473,2017-11-06,2017-11-10,Second Class,Home Office,United States,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,False,False,FUR-FU-10003773 | Eldon Cleatmat Plus Chair Mats for High Pile Carpets,4,2017,11,November,2017-11,0,Passed,No known data-quality issue
ORD-04901,CUST-0243,2018-02-02,2018-02-05,First Class,Corporate,United States,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,False,False,TEC-PH-10002293 | Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,3,2018,2,February,2018-02,0,Passed,No known data-quality issue
ORD-04901,CUST-0243,2018-02-02,2018-02-05,First Class,Corporate,United States,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,True,False,OFF-PA-10002377 | Xerox 1916,3,2018,2,February,2018-02,1,Review Required,Product ID reused for different products
ORD-04901,CUST-0243,2018-02-02,2018-02-05,First Class,Corporate,United States,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,False,True,OFF-FA-10002780 | Staples,3,2018,2,February,2018-02,1,Review Required,Product name linked to multiple IDs
ORD-02358,CUST-0452,2017-10-13,2017-10-19,Standard Class,Consumer,United States,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,False,False,OFF-PA-10001804 | Xerox 195,6,2017,10,October,2017-10,0,Passed,No known data-quality issue
ORD-02358,CUST-0452,2017-10-13,2017-10-19,Standard Class,Consumer,United States,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,False,False,OFF-PA-10001736 | Xerox 1880,6,2017,10,October,2017-10,0,Passed,No known data-quality issue
ORD-02358,CUST-0452,2017-10-13,2017-10-19,Standard Class,Consumer,United States,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,True,False,"OFF-AR-10001149 | Sanford Colorific Colored Pencils, 12/Box",6,2017,10,October,2017-10,1,Review Required,Product ID reused for different products
ORD-02358,CUST-0452,2017-10-13,2017-10-19,Standard Class,Consumer,United States,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,False,False,OFF-FA-10002988 | Ideal Clamps,6,2017,10,October,2017-10,0,Passed,No known data-quality issue
ORD-02358,CUST-0452,2017-10-13,2017-10-19,Standard Class,Consumer,United States,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,False,False,OFF-BI-10004781 | GBC Wire Binding Strips,6,2017,10,October,2017-10,0,Passed,No known data-quality issue
ORD-02358,CUST-0452,2017-10-13,2017-10-19,Standard Class,Consumer,United States,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,False,False,OFF-SU-10001218 | Fiskars Softgrip Scissors,6,2017,10,October,2017-10,0,Passed,No known data-quality issue
ORD-02358,CUST-0452,2017-10-13,2017-10-19,Standard Class,Consumer,United States,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,False,False,FUR-FU-10001706 | Longer-Life Soft White Bulbs,6,2017,10,October,2017-10,0,Passed,No known data-quality issue
ORD-01823,CUST-0350,2017-09-05,2017-09-07,Second Class,Corporate,United States,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,True,False,"FUR-FU-10004848 | Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",2,2017,9,September,2017-09,1,Review Required,Product ID reused for different products
ORD-02893,CUST-0692,2018-09-18,2018-09-23,Standard Class,Corporate,United States,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,False,False,OFF-AR-10000940 | Newell 343,5,2018,9,September,2018-09,0,Passed,No known data-quality issue
ORD-02893,CUST-0692,2018-09-18,2018-09-23,Standard Class,Corporate,United States,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,False,False,OFF-EN-10004030 | Convenience Packs of Business Envelopes,5,2018,9,September,2018-09,0,Passed,No known data-quality issue
